"datefed","species","site","ratID","seedfate"
"12/21/2017","aidia","pagat","claudia","handle"
"12/21/2017","aidia","pagat","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"11/21/2017","carica papaya","fandango road","claudia","handle"
"10/12/2017","ochrosia","blas","claudia","handle"
"12/21/2017","aidia","pagat","francois","handle"
"12/21/2017","aidia","pagat","francois","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"1/4/2018","aidia","pagat","claudia","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"9/12/2017","carica papaya","uogml","francois","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"11/21/2017","carica papaya","fandango road","gustave","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","francois","handle"
"10/12/2017","carica papaya","uog ml","gustave","handle"
"10/12/2017","carica papaya","uog ml","gustave","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","claudia","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"8/14/2017","morinda","ritd gate","gustave","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"9/12/2017","carica papaya","uogml","antoinette","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"10/12/2017","carica papaya","uog ml","claudia","handle"
"11/21/2017","carica papaya","fandango road","antoinette","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"8/4/2017","carica papaya","anao","claudia","handle"
"11/2/2017","morinda","blas","pepe","handle"
"11/2/2017","morinda","blas","pepe","handle"
"11/2/2017","morinda","blas","pepe","handle"
"11/2/2017","morinda","blas","pepe","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","claudia","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","francois","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/2/2017","morinda","blas","gustave","handle"
"11/6/2017","morinda","by race","pepe","handle"
"11/6/2017","morinda","by race","pepe","handle"
"11/6/2017","morinda","by race","pepe","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"11/6/2017","morinda","by race","claudia","handle"
"9/21/2017","pandanus tectorius","anao","claudia","handle"
"9/21/2017","pandanus tectorius","anao","francois","handle"
"9/21/2017","pandanus tectorius","anao","antoinette","handle"
"9/21/2017","pandanus tectorius","anao","gustave","handle"
"11/27/2017","aidia","construction","gustave","handle"
"11/27/2017","aidia","construction","gustave","handle"
"11/27/2017","aidia","construction","gustave","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"12/18/2017","ficus prolixa","anao","francois","handle"
"11/27/2017","aidia","construction","francois","handle"
"11/27/2017","aidia","construction","francois","handle"
"11/27/2017","aidia","construction","francois","handle"
"11/27/2017","aidia","construction","francois","handle"
"1/4/2018","melanolepis","anao","gustave","handle"
"1/4/2018","melanolepis","anao","gustave","handle"
"1/4/2018","melanolepis","anao","gustave","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","francois","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"12/7/2017","ficus prolixa","blas","antoinette","handle"
"8/29/2017","aidia","pagat","francois","handle"
"12/18/2017","ficus prolixa","anao","gustave","handle"
"12/18/2017","ficus prolixa","anao","gustave","handle"
"12/18/2017","ficus prolixa","anao","gustave","handle"
"12/18/2017","ficus prolixa","anao","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/7/2017","ficus prolixa","blas","gustave","handle"
"12/11/2017","aglaia","blas","francois","handle"
"12/11/2017","aglaia","blas","antoinette","handle"
"12/18/2017","pandanus tectorius","pic","pepe","handle"
"10/12/2017","aglaia","blas","francois","handle"
"12/18/2017","aidia","anao","claudia","handle"
"12/18/2017","aidia","anao","claudia","handle"
"12/18/2017","aidia","anao","claudia","handle"
"12/18/2017","aidia","anao","claudia","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/18/2017","ficus prolixa","anao","antoinette","handle"
"12/21/2017","melanolepis","marbo","francois","handle"
"12/21/2017","melanolepis","marbo","gustave","handle"
"11/21/2017","triphasia","marbo","antoinette","handle"
"1/4/2018","triphasia","pagat","gustave","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"12/7/2017","ficus prolixa","blas","pepe","handle"
"8/2/2017","aglaia","east aafb","pepe","handle"
"8/2/2017","aglaia","east aafb","pepe","handle"
"8/2/2017","aglaia","east aafb","pepe","handle"
"8/2/2017","aglaia","east aafb","francois","handle"
"8/2/2017","aglaia","east aafb","antoinette","handle"
"8/2/2017","aglaia","east aafb","antoinette","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
"8/4/2017","carica papaya","anao","francois","handle"
